tweet_id,text,label
1.29E+18,"@USER ""c'mon man the thing is well you know what it is! in a sea of what's happening now with the birds and crackheads. are you a junkie!? i'm tired. where am i again?""  
ok it's not verbatim but you get the idea #joebiden should be relaxing in his comfy chair😥
#trump2020landslide 🇺🇸",FAVOR
1.23E+18,"bernie’s face is tomato red, shocker he doesn’t want anyone to know his blood pressure #demdebate",NONE
1.31E+18,"watching the presidential debate is making my head hurt. it's like one big wrinkled up orange baby won't stop  crying over two adults trying to talk politics.
#presidentialdebate2020 #theginmagaisgodawful #trumpisabigorangebaby #noyouretheliar",AGAINST
1.30E+18,#joebiden ... we won’t rely on china for ppps .... after you and obama you made zero changes ...,NONE
1.22E+18,the only upside to tonight i see is that it'll fuel a good snl skit or two #demdebate,NONE
1.29E+18,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i got you anthony!  let’s do this!!  #biden2020,AGAINST
1.31E+18,#debate. trump was honest and sweet for him.  joe lost left. no green deal no universal health and no defund police. he said i’m not for any of those.  so just vote trump is the result,FAVOR
1.29E+18,"@USER trump has his downfalls, we all do, but at the end of the day he is taking action for all americans. 
#maga
#trump2020 
#whatdoesbidenreallydofortheamericanpeople HTTP",FAVOR
1.22E+18,man does mayopete love means testing. keep those poors in their place! #demdebate,NONE
1.30E+18,@USER texas will never be blue. #votered #trump2020,FAVOR
1.30E+18,"@USER it's extremist neoliberalism [neofascism] rejecting democratic principles for servility to, and enablement of, the oligopoly's avaricious accumulation of public &amp; national wealth in private hands while denying government services or serving the welfare of the people #gop #tories",NONE
1.23E+18,this is so much fun watching these cannibals eat each other up. name calling and put downs. they are all awful! #demdebate,NONE
1.30E+18,clearly the budget for this was close to $0 #rnc2020,NONE
1.25E+18,"#2020elections #trumpcoronavirustestfailure

cuomo to trump

first of all if he is sitting at home watching tv, maybe he should get up and go to work

how many times do you want me to say “thank you”?

i’m saying thank you for doing your job

this was your role as president. ok!",AGAINST
1.31E+18,"biden was the real man last night. the bigger man. the man who could debate with words, facts and policy positions, not professional wrestling theatrics. #bidenwon #presidentialdebate #bidenwonthedebate",AGAINST
1.25E+18,people who would hand trump a second term by not voting biden and effectively killing progressive agendas for the next lifetime are the very definition of cutting off a nose to spite its face. #2020election #bluewave #biden2020,AGAINST
1.29E+18,"@USER 😩
yes, many issues with greed in capitalistic economy. 
must improve! 
more accountability, more laws to protect workers, reduce power of conglomerate corporations etc...
not necessarily throw out capitalism entirely. 
#votebluetosaveamerica",AGAINST
1.31E+18,hey biden.. which one is it?? #debate #trump #trump2020 HTTP,FAVOR
1.31E+18,if you’re army and a trump supporter please stfu you’re embarrassing us ✨,AGAINST
1.23E+18,"""this was a disaster for #bloomberg...his answer on women was terrible... he got completely destroyed on the nda question...his answer on stop-and-frisk was as bad as it could possibly be, and then he basically lied [on] redlining"" - @USER  #demdebate HTTP",NONE
1.30E+18,"@USER @USER i think @USER is looking in the wrong place for comrades. the russians are working for the #trump campaign, with full knowledge of the #gop . our intelligence community has said so.",AGAINST
1.29E+18,"@USER after your dancing libtard routine on the five you should be embarrassed by your ignorance! is there anyway to quantify your stupidity with being a libtard, lefty liberal, trump hating anti-american you are? is it being a libtard or is it brain damage? #trump2020",FAVOR
1.29E+18,"vote #biden2020 because he won't have cops tear gas your mom, keep babies in cages at the border, or kill off your grandparents and school children for the economy.",AGAINST
1.30E+18,"@USER @USER how 'bout that news on @USER and his nasty sexual exploits between the pool boy and his wife.  you repugnants sicken me, @USER  #voteblue #votebluetosaveamerica",AGAINST
1.29E+18,"that darn nancy pelosi.....
#myhomemadememes #nancypelosi #politicalmemes #politicalmeme #trump2020 #trump #trumpmemes #meme #memes #lol #lmfao #lulz #lmao #funny #hilarious #haha #humor #humorous #havingfun #joke… HTTP",FAVOR
1.26E+18,"@USER @USER @USER, you can still do the right thing.  continuing to bow to the crook in the wh is a sure end to your careers.  im done with the lot of you #votebluetosaveamerica",AGAINST
1.30E+18,"@USER resorting to name calling again with #joehiden? you realize that being a dick doesn't make yours any bigger, right?

#dumptrump2020 
#trumpmustgo 
#voteblue2020 
#votebidenharristosaveamerica HTTP",AGAINST
1.29E+18,us as #americans don't need #donaldtrumps lies he's sololy bringing down out great country he think its ok to interject on a peace riot with military police on a blm riot we can't take another 4 years his lies so #votebidenharris2020 and our an end to the nightmare #voteblue HTTP,AGAINST
1.29E+18,communism is the ideal system of government #makeamericagreatagain,NONE
1.29E+18,"don't forget to subscribe to satanic panic fun and games

pro boxer david rodriguez makes money from kids charity #qanon HTTP",NONE
1.30E+18,"can you believe kennedy lost in massachusetts? because he's not radical enough. 
#trumprally #trumprallylatrobe #maga #maga2020",FAVOR
1.24E+18,"joe biden just coughed, he clearly self-infected to take bernie out. #democraticdebate",NONE
1.23E+18,"😂😂😂 do we not like when the socialist, who gained all his wealth through capitalism and our tax dollars, called out audience?  

""dem debate: catch up on the highlights from the ninth democratic debate"" #demdebate HTTP",NONE
1.29E+18,"#quote 10:01-10:10 - we've now reach the point where the fbi is opening a new china-related counter-intelligence case - about every ten hours.

approx 1 hr

vid HTTP

#buildthewall #finishthewall #maga #kag #trump2020

qt-rv-221 #borderobserver HTTP",FAVOR
1.29E+18,"@USER the student athletes deserve to live. ignoring the warnings about the virus, calling it a hoax, screwing up the response, the sheer incompetence of this administration is the reason the u.s. is the worst in the world. #voteblue2020",AGAINST
1.23E+18,this debate is only helping trump. only trump. these are a bad idea. maybe good with two candidates. not this many. i am just annoyed #demdebate,NONE
1.24E+18,"the only way that bidens isn't lying is if there are two bidens, like the movie 'the prestige'. one biden was on the senate floor arguing against social security and the other was in the democratic debate denying he did that.  #demdebate #berniewon",NONE
1.30E+18,"@USER that is a #democrat stronghold in florida. if the election looks close, a truckload of missing ballots will show up.",NONE
1.29E+18,"they're trying to fulfill your innate desire to ""fit into"" the latest trend. but it's miserable and leads to nothing! you know this. like all the other times.

we're interested in you. 
just you. and it is a single person. 
not a mob. they won't be there after.

#qanon",NONE
1.30E+18,@USER @USER @USER is that one of you and mike madigans favorite place. i wonder how much money you have extorted from them and the countless other great establishments in your unsafe ward. makes me sick every time i am forced to write a check to your campaign for re-election you’re useless #maga,FAVOR
1.29E+18,@USER i am really sorry. i am going to go have a pacifico advil right now. goodnight! #fucktrump,AGAINST
1.30E+18,"green race: from space, dnc highlights environmentalism now HTTP",NONE
1.30E+18,@USER amazing!!! nick sandmann exceeded my expectations. he was ruthless #kag,FAVOR
1.29E+18,"how am i just now finding this account?! what a fabulous way to end a very difficult day. good night, twitter. #votebluetosaveamerica 🌊 HTTP",AGAINST
1.30E+18,"#demconvention don’t miss tonight! 
#bidenharris2020 #votingmatters HTTP",AGAINST
1.30E+18,we will take back our punter from the trump goons. #demconvention,AGAINST
1.31E+18,i paid more for weed than trump did in taxes,AGAINST
1.30E+18,"@USER i wonder why demmys didn’t have daughter speak?  maybe they would have to acknowledge the violence they ignored at the dnc. well, it’s a good thing david dorns daughter was not *forced* to endorse potus!  good thing ann dorn was free to make up her own mind.  #trump2020",FAVOR
1.23E+18,whatever rat fuck #mayorpetecheats #demdebate HTTP,NONE
1.30E+18,@USER the uk spamming bbc news on facebook #saveourchildren ... the uk waking up!! HTTP,NONE
1.31E+18,@USER if trump can't figure which person he's suppose to be debating how exactly is that wallace's fault?,NONE
1.30E+18,"now up at #rnc2020, dr. ben carson, a walking reminder that if you put you mind to it, you too could do brain surgery.",NONE
1.23E+18,"#demdebate 

sanders - “america is racist. the whole damn country is racist.” 

steyer - “oh yeah? well i hate being white and i’m for reparations.”

warren - “oh yeah? i’m half black.”

biden - “check out my tattoo.” HTTP",NONE
1.30E+18,"when i see people wear their #maga hats and #womenfortrump tees, it may as well say ”i’m a racist,” because that’s what it all really means.",AGAINST
1.29E+18,"@USER @USER sorry., @USER, those folks with an r next to their name have a responsibility to speak truth to power and with the exception of one republican they have all remained silent. it’s time to toss all the babies out with the bathwater. 
#voteblue",AGAINST
1.29E+18,this is a real eye opener ..please watch the full video and share with all your followers #walkaway  #trump2020  #realdonaldtrump  @USER HTTP,NONE
1.30E+18,i just made a donation to mj for texas to help elect mj to the u.s. senate! now is the time to stand up for our country. vote out trump and vote out every gop enabler.  #voteblue HTTP,AGAINST
1.30E+18,#chicago mayor bans protestors from her block as recall petitions against... HTTP,FAVOR
1.30E+18,@USER does bill barr not think the supreme court has better and more important matters to deal with than the hissy fits of a egotistical bigoted orange 74 year old baby complaining about twitter. #demconvention #billbarrhearing @USER @USER @USER,AGAINST
1.29E+18,"so, what might we conclude from #donaldtrump's attempt to delay the us #election - first, he clearly thinks he will not win; second,he's worried what will come out once the dems take controlof the wh - i'm expecting lots of shredding &amp; bonfires in november",AGAINST
1.30E+18,i learned that another republican electoral strategy is to talk about wars and military families and 2nd amendment rights frequently. why do americans have a gun fixation? it's so confusing. #rnc2020 4/x,NONE
1.30E+18,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER greatly appreciated the ride with all these amazing patriots!  
rt'd. ifb #kag  🇺🇸
 
all #maga, please be sure you are following @USER     
🚂🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🇺🇸 HTTP",FAVOR
